scorer,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker
bodyparts,paw_l,paw_l,paw_l,paw_r,paw_r,paw_r
coords,x,y,likelihood,x,y,likelihood
103,59.64820861816406,54.252437591552734,0.99963116645813,70.1331787109375,67.68080139160156,0.999360978603363
104,59.730953216552734,54.39598846435547,0.9992204308509828,71.80288696289062,68.38321685791016,0.9997698068618774
105,59.69866561889648,54.46971130371094,0.9986675977706908,72.31105041503906,68.66975402832031,0.9974719882011414
106,59.65622329711914,54.530033111572266,0.997880518436432,73.04920959472656,68.74763488769531,0.9983261823654176
107,59.65779876708984,54.63983917236328,0.9999743700027466,73.40568542480469,68.98163604736328,0.997560977935791
108,59.84174346923828,55.180023193359375,0.9989877939224244,73.67143249511719,69.20135498046875,0.9998745918273926
109,59.90280151367188,55.49069213867188,0.9998403787612916,74.15933227539062,69.75686645507812,0.999564290046692
110,59.972801208496094,55.64020919799805,0.9997581839561462,74.83638763427734,70.31663513183594,0.9992753863334656
111,60.17571640014648,57.3985481262207,0.999199151992798,75.7925796508789,71.02810668945312,0.9991878867149352
112,60.33699417114258,58.40087127685547,0.997635304927826,76.53213500976562,72.2007827758789,0.9999525547027588
113,50.61277770996094,58.43690490722656,0.9986736178398132,75.79000091552734,74.74435424804688,0.9998767971992492
114,44.158721923828125,60.52458190917969,0.9994291067123412,79.01483154296875,75.11746978759766,0.998428225517273
115,41.54218292236328,66.72416687011719,0.9999481439590454,81.50970458984375,75.79352569580078,0.9995280504226683
116,42.94293975830078,68.43339538574219,0.999736189842224,84.93904113769531,75.12973022460938,0.99894517660141
117,45.30906677246094,67.70631408691406,0.9985147714614868,83.14398956298828,69.51261901855469,0.9986085891723632
118,46.03480529785156,67.39949798583984,0.9995843172073364,84.1111831665039,68.90475463867188,0.9973597526550292
119,46.7441635131836,67.34085083007812,0.999914288520813,84.6178207397461,67.66270446777344,0.9998827576637268
120,46.96995162963867,67.50944519042969,0.9995861053466796,85.19317626953125,67.13972473144531,0.998873770236969
121,47.96826934814453,66.56279754638672,0.9993828535079956,86.42179870605469,66.35690307617188,0.9977420568466188
122,48.6113395690918,64.9587631225586,0.9999439120292664,87.51410675048828,65.90899658203125,0.9999778270721436
123,46.900997161865234,62.58915328979492,0.9999500513076782,87.76372528076172,65.76761627197266,0.9999513626098632
124,41.593055725097656,63.62623596191406,0.9998018145561218,88.780029296875,64.72264099121094,0.9993911385536194
125,37.14597702026367,66.10539245605469,0.999524176120758,89.97224426269531,63.88664245605469,0.9996935725212096
126,36.18864059448242,68.6649169921875,0.9993051290512084,90.97298431396484,62.82103729248047,0.9998209476470948
127,37.36254119873047,70.12831115722656,0.9971073269844056,91.71820831298828,61.376502990722656,0.9997482299804688
128,38.62677764892578,69.93350219726562,0.99990975856781,92.3986587524414,60.21272277832031,0.9986069798469543
129,38.67210006713867,70.39031982421875,0.9984498023986816,92.93576049804688,59.76593399047852,0.999599814414978
130,39.30653762817383,70.30152130126953,0.997694730758667,92.3365478515625,59.55125427246094,0.9990190267562866
131,39.83474349975586,70.72319793701172,0.9998889565467834,87.54638671875,59.388309478759766,0.9999796152114868
132,40.23622131347656,70.83299255371094,0.998943328857422,82.87156677246094,61.02461624145508,0.9998862147331238
133,39.96878433227539,70.73064422607422,0.9998170137405396,87.65155792236328,63.631980895996094,0.9999430179595948
134,40.88117599487305,70.43743896484375,0.9977602362632751,90.01132202148438,65.01060485839844,0.9997954368591307
135,41.31193923950195,70.75736236572266,0.99864399433136,90.95201110839844,65.0843734741211,0.9998642206192015
136,41.55669021606445,70.96574401855469,0.9997175931930542,91.1948471069336,64.95451354980469,0.9994995594024658
137,41.93030548095703,71.16065979003906,0.9988479614257812,91.20281982421876,64.8017807006836,0.9980895519256592
138,42.111846923828125,71.35408782958984,0.9996870756149292,90.97564697265624,64.87860870361328,0.9977661967277528
139,43.14731979370117,71.3953628540039,0.9996509552001952,90.64313507080078,65.13907623291016,0.9999440908432008
140,43.79358673095703,70.54368591308594,0.9999570846557616,90.2514190673828,65.53230285644531,0.998605251312256
141,43.82729721069336,63.49520111083984,0.9998831152915956,89.87875366210938,66.21067810058594,0.9991059303283693
142,51.463287353515625,67.05583953857422,0.9968022108078004,89.6958236694336,66.19733428955078,0.9995045065879822
143,52.71803665161133,69.12447357177734,0.999932587146759,89.63958740234375,66.10603332519531,0.9998034834861756
144,53.0072135925293,70.05348205566406,0.9995983839035034,89.65432739257812,66.15076446533203,0.9997575283050536
145,55.262962341308594,69.82568359375,0.9995037913322448,89.35948181152344,66.32586669921875,0.998004674911499
146,55.02145385742188,65.93562316894531,0.9999223351478576,88.88460540771484,65.8071060180664,0.9999035000801086
147,52.5510368347168,64.38406372070312,0.9997044801712036,88.51924133300781,65.80819702148438,0.999969720840454
148,52.56940078735352,68.28397369384766,0.9999664425849916,88.72419738769531,64.80506896972656,0.9986586570739746
149,55.12229919433594,68.32023620605469,0.9997177124023438,89.12769317626953,64.31705474853516,0.9997137784957886
150,55.32868194580078,67.70109558105469,0.998637557029724,89.77822875976562,64.19926452636719,0.999971866607666
151,55.408084869384766,67.33795928955078,0.9974919557571412,90.55433654785156,63.95287322998047,0.9994402527809144
152,55.293067932128906,66.97796630859375,0.9988345503807068,91.40938568115234,63.358829498291016,0.9987204670906068
153,54.34437561035156,66.56848907470703,0.9984050989151,91.32303619384766,63.51238250732422,0.9991751313209534
154,53.14412689208984,66.63804626464844,0.9994421005249025,88.90674591064453,64.53660583496094,0.9999312162399292
155,51.838680267333984,66.61373901367188,0.9999601244926452,81.19999694824219,65.35611724853516,0.9999090433120728
156,51.55141830444336,60.40058517456055,0.9999516010284424,67.49071502685547,65.16068267822266,0.9997076988220216
157,55.21060562133789,57.08326721191406,0.999576449394226,64.25578308105469,69.66812133789062,0.997999906539917
158,59.26546859741211,54.9288444519043,0.9992455244064332,62.652137756347656,69.81523895263672,0.9998188614845276
159,59.00383377075195,54.38960647583008,0.9991971254348756,62.384796142578125,68.37939453125,0.998479962348938
160,58.7016716003418,53.93722534179688,0.9999522566795348,62.10947036743164,66.61886596679688,0.9997453689575196
161,58.79585266113281,53.568626403808594,0.9993647933006288,62.36101150512695,67.59528350830078,0.998649001121521
162,59.226348876953125,54.120113372802734,0.9993876218795776,62.64154815673828,69.8132095336914,0.999948263168335
163,58.92653274536133,54.19784927368164,0.9997180104255676,62.99262237548828,67.81429290771484,0.9992275834083556
164,59.26197052001953,54.12153625488281,0.9992087483406068,64.19133758544922,68.13875579833984,0.9989363551139832
165,59.24087524414063,53.8115463256836,0.9989655017852784,64.55443572998047,67.76380157470703,0.9994862675666808
166,59.22755813598633,54.00132751464844,0.9993830919265748,63.76212310791016,67.48541259765625,0.9998594522476196
167,58.75126647949219,54.060665130615234,0.9998945593833924,62.69795227050781,66.83305358886719,0.9998934268951416
168,58.59822082519531,54.57518768310547,0.9962435960769652,61.93370819091797,66.74652862548828,0.9998884797096252
169,58.53046417236328,54.45282745361328,0.998826503753662,61.79446792602539,66.6533203125,0.999887228012085
170,58.9858627319336,54.293731689453125,0.9995196461677552,62.67617034912109,67.3281021118164,0.9962525367736816
171,59.39149856567383,54.13744735717773,0.998419463634491,64.3390884399414,67.78856658935547,0.9979530572891236
172,59.39971160888672,53.86648178100586,0.9984451532363892,65.05693817138672,67.50813293457031,0.999757707118988
173,59.27785110473633,53.86933898925781,0.9991541504859924,64.20924377441406,67.14605712890625,0.9979448914527892
174,59.08316040039063,53.51287078857422,0.9992346167564392,62.67034912109375,66.03498840332031,0.9999322295188904
175,58.73390197753906,52.69199752807617,0.9995172023773192,60.97378921508789,64.9950942993164,0.99978506565094
176,58.62415313720703,54.36858367919922,0.9993964433670044,60.46703338623047,69.77497100830078,0.9990401268005372
177,58.988014221191406,54.80699920654297,0.9998414516448976,62.62134552001953,72.21542358398438,0.9999475479125975
178,60.05154037475586,55.89924621582031,0.9992590546607972,62.912841796875,72.49712371826172,0.9996986985206604
179,63.20966339111328,58.6685905456543,0.9995941519737244,62.37393951416016,72.28595733642578,0.9986075162887572
180,42.07011413574219,56.289432525634766,0.9996843934059144,60.463417053222656,72.36930847167969,0.9989327788352966
181,40.825801849365234,61.251224517822266,0.9995713233947754,60.33234024047852,71.69178009033203,0.9993960857391356
182,40.08997344970703,66.78684997558594,0.9993796348571776,60.15571594238281,70.67398071289062,0.9998865127563475
183,40.87197494506836,66.0230712890625,0.9998279213905334,60.12878036499024,69.69597625732422,0.9988994002342224
184,40.02202987670898,65.92009735107422,0.9998839497566224,60.71476364135742,66.39693450927734,0.9991738200187684
185,38.52820587158203,65.81237030029297,0.999947190284729,62.90087127685547,65.45148468017578,0.999884843826294
186,37.89120101928711,65.12117004394531,0.9997952580451964,62.57173156738281,67.53267669677734,0.999989926815033
187,36.33065032958984,66.56724548339844,0.9990205764770508,58.17911911010742,73.24059295654297,0.9994198679924012
188,41.21189880371094,66.79230499267578,0.9993173480033876,58.14720153808594,72.1728515625,0.9996626377105712
189,40.703311920166016,66.50891876220703,0.9985769391059875,57.57638931274414,71.06903076171875,0.9995473623275756
190,39.67216491699219,66.45885467529297,0.9985716342926024,56.313232421875,69.51565551757812,0.9975703954696656
191,39.316776275634766,66.07469940185547,0.9989243745803832,55.88965606689453,68.94956970214844,0.999858021736145
192,38.11249923706055,65.7862319946289,0.9993557333946228,54.86264801025391,69.16500854492188,0.9997710585594176
193,36.71117782592773,58.172550201416016,0.9999512434005736,53.1741943359375,69.71575927734375,0.9986006021499634
194,43.41856384277344,60.84735107421875,0.9974170923233032,54.931488037109375,69.86140441894531,0.9998043775558472
195,43.41519165039063,65.63014221191406,0.9977078437805176,55.64463424682617,68.96499633789062,0.9999665021896362
196,43.627140045166016,66.77360534667969,0.9999697804450988,55.38054656982422,68.65174865722656,0.997940719127655
197,44.22919845581055,66.27983093261719,0.9993132948875428,55.2578239440918,68.50617980957031,0.9989744424819946
198,44.603981018066406,66.81820678710938,0.9999624490737916,55.17211532592773,68.57292938232422,0.999205768108368
199,46.3621711730957,67.82457733154297,0.9980300664901732,56.26845550537109,67.55661010742188,0.9991567730903624
200,48.217262268066406,66.89461517333984,0.999625325202942,58.50024032592773,71.5586929321289,0.9999075531959534
201,48.010868072509766,65.91433715820312,0.9995980858802797,60.24553298950195,72.49758911132812,0.9992817640304564
202,42.98503112792969,60.98373031616211,0.9997907876968384,59.77313995361328,73.2509536743164,0.9997705221176147
203,42.15822982788086,69.67662048339844,0.9986993670463562,61.01384735107422,72.96189880371094,0.9999079704284668
204,40.5823860168457,69.62753295898438,0.998189091682434,60.8966064453125,72.35161590576172,0.9999014139175416
205,39.693946838378906,68.69908142089844,0.9993324279785156,60.30084991455078,71.50981903076172,0.9994404911994934
206,38.518211364746094,69.09661102294922,0.9999661445617676,59.06079864501953,70.9559326171875,0.9996263384819032
207,36.999813079833984,69.0178451538086,0.9998528361320496,57.5293197631836,70.3296127319336,0.9996408224105836
208,36.7421989440918,68.29600524902344,0.9999675750732422,55.99351501464844,69.92282104492188,0.9997402429580688
209,37.06517028808594,68.18341064453125,0.9998363256454468,54.62595748901367,68.24913024902344,0.9999449253082277
210,37.101295471191406,67.43402862548828,0.9995537400245668,59.36708450317383,64.7978515625,0.9974992275238036
211,36.52952575683594,68.0440444946289,0.9983211159706116,57.28499603271485,70.91021728515625,0.9987003803253174
212,35.95719146728516,68.40546417236328,0.9998987317085266,55.4761962890625,70.86221313476562,0.9957895874977112
213,36.37434387207031,68.45597839355469,0.9990679621696472,55.104759216308594,70.43218994140625,0.9979242086410522
214,37.1734504699707,68.13920593261719,0.999351680278778,55.12813568115234,70.35581970214844,0.9984312653541564
215,37.01948165893555,68.02938842773438,0.998884618282318,54.66764831542969,70.16423797607422,0.9997256994247437
216,36.402610778808594,68.27165222167969,0.9989619255065918,54.18347930908203,70.02447509765625,0.9986256957054138
217,36.51327133178711,68.2935562133789,0.9999794960021972,54.13423156738281,69.97960662841797,0.998988926410675
218,36.70929336547852,68.2730941772461,0.9999710321426392,54.56368255615234,69.9154052734375,0.9999255537986756
219,36.837215423583984,68.26432800292969,0.9999492168426514,54.62143707275391,69.87812805175781,0.9998824596405028
220,37.6132926940918,67.59032440185547,0.9999598264694214,55.738582611083984,69.20743560791016,0.9997961521148682
221,37.61720657348633,67.55548858642578,0.9999683499336244,55.99707794189453,69.0082015991211,0.9996026754379272
222,37.71751403808594,67.63861083984375,0.999929904937744,56.0198974609375,68.55457305908203,0.999337375164032
223,38.57411956787109,67.64746856689453,0.99992173910141,55.69370651245117,68.9732666015625,0.99978506565094
224,39.63859558105469,67.95578002929688,0.999105989933014,56.14459991455078,68.7789077758789,0.9982761740684508
225,39.517696380615234,58.80853271484375,0.9999579191207886,56.78970718383789,68.66954040527344,0.9990792870521544
226,45.355072021484375,62.12295913696289,0.998420774936676,57.62746047973633,67.11105346679688,0.9996325969696044
227,46.64379119873047,62.801517486572266,0.9997645616531372,58.43035888671875,68.14546203613281,0.9985718727111816
228,45.27278137207031,62.885215759277344,0.9983973503112792,59.65060424804688,70.8389663696289,0.9999080896377563
229,44.664772033691406,66.74323272705078,0.9999601244926452,60.381832122802734,69.72917938232422,0.9990942478179932
230,46.116329193115234,68.14533996582031,0.999573826789856,61.20302581787109,70.4103012084961,0.9977154731750488
231,46.615570068359375,68.66942596435547,0.9995263814926147,61.095550537109375,71.36219787597656,0.999754786491394
232,46.1438102722168,68.68140411376953,0.9990745186805724,60.91136169433594,71.5503921508789,0.9998862147331238
233,45.74695587158203,68.22259521484375,0.9999605417251588,60.5302734375,70.93724822998047,0.9997996091842652
234,44.122169494628906,67.5013198852539,0.999790906906128,59.250633239746094,70.00495910644531,0.9998923540115356
235,43.02044296264648,67.65492248535156,0.9998331665992736,58.82205581665039,69.10901641845703,0.9999748468399048
236,41.76646423339844,67.01512145996094,0.999716818332672,59.50411605834961,66.54454040527344,0.9999868869781494
237,42.29631423950195,67.00064086914062,0.9991061687469482,58.97169876098633,65.29840850830078,0.9997551441192628
238,40.645240783691406,67.78578186035156,0.9996439814567566,55.7378044128418,66.10962677001953,0.9997463822364808
239,40.24877166748047,67.13646697998047,0.9987326860427856,54.09977722167969,68.5402603149414,0.9995090365409852
240,40.866641998291016,66.80967712402344,0.9999035000801086,53.70243835449219,70.6826171875,0.9999467730522156
241,39.57984161376953,67.45008850097656,0.9999805092811584,52.57916641235352,70.50935363769531,0.998932421207428
242,38.77170944213867,68.01918029785156,0.9988999366760254,52.431941986083984,70.17829132080078,0.9993443489074708
243,38.08560180664063,68.14100646972656,0.9997724890708924,54.00159454345703,69.48536682128906,0.9992623925209044
244,37.47418975830078,67.6467514038086,0.998312532901764,54.51507568359375,68.78229522705078,0.998169243335724
245,37.45234680175781,67.76129913330078,0.9983593821525574,54.15237045288086,68.45342254638672,0.9993380308151244
246,37.7259635925293,67.79654693603516,0.9998103976249696,54.179908752441406,69.00350952148438,0.9989306926727296
247,38.231544494628906,67.76644897460938,0.9994373917579652,54.200645446777344,69.59650421142578,0.997782588005066
248,38.559715270996094,67.7856216430664,0.9998242259025574,54.95135498046875,69.5369644165039,0.9989084005355836
249,38.66838073730469,67.8575210571289,0.9996933937072754,55.65690231323242,69.45655059814453,0.9994385242462158
250,39.08472442626953,67.69790649414062,0.999691367149353,56.3707389831543,69.32685089111328,0.9968922138214112
251,39.68352508544922,67.3525390625,0.999974012374878,57.12728118896485,69.17315673828125,0.9994614124298096
252,40.21489334106445,67.39642333984375,0.9994852542877196,57.88824844360352,69.45346069335938,0.9994959235191344
253,40.803558349609375,67.52497863769531,0.999927580356598,58.59765625,69.44708251953125,0.9994865655899048
254,41.62138366699219,67.74333190917969,0.9997965097427368,59.2332878112793,70.04521942138672,0.9993700385093688
255,42.2091064453125,67.86988830566406,0.998735010623932,59.8558235168457,70.76235961914062,0.9999223351478576
