scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
71,191.3439,161.0993,1.0000,210.1098,199.1431,0.9979,214.3002,172.7319,0.9995,233.0064,207.8453,0.9996,236.4606,182.5706,1.0000,249.8853,217.0199,0.9983,225.2081,151.4087,0.9997,224.6175,188.8162,0.9988,235.9516,171.5046,0.9986,247.7671,200.5711,0.9988,258.4503,182.0417,0.9989,270.2408,208.2538,0.9959
72,191.0888,160.4718,0.9992,209.7334,198.1561,0.9998,214.6651,172.0589,0.9995,232.9136,207.0323,1.0000,236.6948,182.1850,1.0000,250.1102,216.3014,0.9993,225.1576,150.9114,0.9997,223.5272,187.5486,0.9983,236.0616,170.9615,0.9974,247.7209,199.8193,0.9992,258.6914,181.7226,0.9976,270.1446,208.0041,0.9979
73,191.0919,160.5816,0.9987,210.4622,200.2281,0.9998,214.7192,172.5843,0.9991,233.8851,207.5989,0.9996,237.4907,182.4100,0.9997,251.0235,216.5042,0.9998,226.2879,150.7549,1.0000,224.8297,188.6461,0.9992,236.8048,170.8893,0.9994,248.7686,200.5980,0.9994,259.1615,182.1990,1.0000,270.3803,208.9277,0.9997
74,191.4229,160.4365,0.9992,210.8389,201.4056,0.9997,214.8695,172.7555,0.9984,234.5538,208.0551,0.9995,238.1487,182.5944,0.9977,251.5786,216.5136,0.9998,226.8036,150.8041,0.9999,225.4506,188.7524,0.9978,237.4367,170.6074,0.9994,249.7552,200.7926,0.9980,259.7973,182.4364,0.9998,270.4979,208.7245,0.9997
75,191.4796,160.3437,0.9994,211.0750,202.0063,0.9993,214.6363,173.0781,0.9966,234.6134,208.5304,1.0000,238.4711,182.8097,0.9999,251.6231,217.0420,0.9986,226.7579,150.9767,0.9999,224.9088,188.7394,0.9986,237.8112,170.4613,0.9988,249.8542,200.9804,0.9963,260.0995,182.5211,0.9996,270.5650,208.7989,0.9996
76,191.2197,160.1005,0.9997,210.8909,202.4508,0.9991,214.2594,173.3694,0.9998,234.2989,208.8324,1.0000,238.2137,183.0182,0.9967,251.0966,217.3673,1.0000,226.4987,151.2250,0.9999,224.3844,188.5947,0.9993,237.7109,170.5022,0.9990,249.6724,201.0857,0.9955,259.8806,182.5581,0.9997,270.2054,208.6947,0.9998
77,190.9625,160.3168,0.9994,210.9935,202.3483,0.9991,214.0447,173.8036,0.9998,234.1681,209.0341,1.0000,238.1926,183.3057,0.9967,250.7892,217.6893,1.0000,226.2904,151.5303,0.9997,223.6326,188.6351,0.9969,237.7406,170.6810,0.9987,249.4934,201.4265,0.9995,259.8555,182.6457,0.9998,270.2068,208.6815,0.9998
78,190.8899,160.4733,0.9990,211.0246,202.5206,0.9988,213.9119,174.0556,0.9996,234.0394,209.3252,0.9993,238.2498,183.4056,0.9995,250.4226,217.9330,0.9995,226.1080,151.6401,0.9995,223.1586,188.7004,0.9984,237.8366,170.6014,0.9985,249.5181,201.4645,0.9995,259.8324,182.6068,0.9998,270.4481,208.3354,0.9997
79,190.7596,160.4478,0.9970,211.0583,202.7375,0.9980,213.8317,174.3475,0.9990,233.8723,209.4801,0.9996,238.2591,183.4990,0.9993,250.4274,218.0893,0.9995,225.9571,151.8417,0.9990,222.8685,188.8173,0.9982,237.7647,170.6539,0.9987,249.3096,201.5188,0.9996,259.7946,182.5137,0.9998,270.3797,208.6884,0.9997
80,190.7049,160.2428,0.9978,211.0429,202.8736,0.9971,213.5912,174.3045,0.9991,233.4779,209.4232,0.9999,238.2314,183.3395,0.9996,249.8033,218.1870,0.9998,226.1241,151.9884,0.9985,223.2616,188.8928,0.9970,237.7815,170.6232,0.9987,248.4667,201.6085,0.9949,258.9841,181.8990,0.9988,269.2973,209.4231,0.9988
81,190.7704,160.2757,0.9972,211.3375,202.8291,0.9966,213.8625,174.3850,0.9987,233.5602,209.3323,0.9999,239.2814,183.1615,0.9997,249.8145,218.1228,0.9998,226.0461,152.0401,0.9980,222.9207,188.6653,0.9983,238.0460,170.3097,0.9973,248.1515,200.8373,0.9953,258.9634,181.3400,0.9999,268.8442,208.3533,0.9991
82,190.8104,160.2621,0.9995,211.4988,202.8503,0.9978,213.9738,174.3488,0.9987,233.3402,209.5705,0.9999,239.3295,183.1152,0.9997,249.7591,218.2924,0.9997,226.2442,152.0992,1.0000,222.9420,188.7088,0.9981,238.2391,170.1304,0.9999,248.3690,200.5937,0.9951,259.2457,181.1252,0.9999,268.4965,207.9411,0.9978
83,191.0673,160.3637,0.9992,211.6626,202.8239,0.9982,214.1329,174.5310,0.9978,233.6375,209.5405,0.9999,239.3276,183.1964,0.9996,249.8766,218.0797,0.9998,226.1986,152.1877,1.0000,222.7781,188.9219,0.9971,238.2449,169.9268,1.0000,248.5613,200.4451,0.9993,259.0987,180.9804,0.9999,268.5813,207.4477,0.9992
84,191.3009,160.3370,0.9993,211.8670,202.5305,0.9993,214.3169,174.3016,0.9987,233.7294,209.3052,0.9999,239.4543,183.1575,0.9995,250.1655,217.9185,0.9997,226.2382,152.0688,1.0000,222.5018,188.9374,0.9973,238.5461,169.7281,1.0000,248.6613,200.3100,0.9995,259.2126,180.9530,0.9999,268.6393,207.6476,0.9987
85,191.2768,160.3879,0.9992,211.7318,202.3819,0.9996,214.1337,174.1927,0.9990,233.5565,209.1749,0.9999,239.4674,183.1290,0.9995,250.2387,217.7645,0.9996,226.1136,151.9442,0.9985,222.4286,188.8849,0.9977,238.2524,169.4972,0.9987,248.3264,200.0591,0.9958,259.0313,180.8783,0.9999,268.5283,207.3373,0.9994
86,191.4845,160.4033,0.9992,211.8099,202.2801,0.9997,214.0168,173.8409,0.9996,233.6678,208.9808,0.9999,239.1824,182.8266,0.9998,250.4405,217.7840,0.9993,226.1338,151.6915,0.9993,223.0950,188.7415,0.9981,238.1720,169.5006,0.9954,248.5523,200.1209,0.9996,259.0480,180.8335,1.0000,268.5927,207.3722,0.9994
87,191.5974,160.5131,0.9989,211.7716,202.1715,0.9998,213.9754,173.7211,0.9997,233.8149,208.8749,0.9998,238.9725,182.7817,0.9999,250.6294,217.5840,1.0000,226.1828,151.5373,0.9996,223.1450,188.6559,0.9984,238.1936,169.4474,0.9956,248.7563,200.0640,0.9997,259.1338,180.8921,0.9999,268.9607,207.1443,0.9988
88,191.7194,160.5422,0.9988,211.8048,202.0688,0.9999,214.0063,173.6624,0.9998,234.0737,208.6530,0.9994,238.9360,182.7528,0.9999,250.6004,217.2729,1.0000,226.2699,151.4788,0.9996,223.1325,188.5361,0.9987,238.2410,169.3400,0.9994,248.9333,199.8914,0.9998,259.1961,180.7237,0.9999,269.3210,206.8852,0.9999
89,191.7331,160.6459,0.9984,211.6999,201.9230,0.9999,213.9391,173.6246,0.9998,234.1496,208.4259,1.0000,239.0350,182.6076,0.9999,250.6729,217.0580,0.9982,226.0263,151.1822,0.9998,222.9068,188.1826,0.9994,238.1960,169.0689,0.9964,248.9854,199.3950,0.9936,259.2990,180.4962,0.9999,269.5642,206.4793,0.9967
90,191.5997,160.7486,0.9979,211.7897,201.8331,0.9999,213.9249,173.6589,0.9998,234.1235,208.4183,1.0000,239.1061,182.6572,0.9998,250.5654,217.3014,0.9992,225.8230,151.0945,0.9972,222.6440,188.1018,0.9996,238.3136,169.1030,0.9997,248.8042,199.4753,0.9926,259.2700,180.4521,0.9999,269.6331,206.5385,0.9960
91,191.6143,160.9974,1.0000,211.9418,201.8955,0.9999,214.0293,173.6652,0.9998,233.9847,208.4484,0.9996,239.0241,182.7411,0.9999,250.5581,217.6356,0.9993,225.7911,151.1105,0.9974,222.7936,188.1125,0.9995,238.3029,169.2991,0.9994,248.6677,199.6946,0.9999,259.2332,180.5980,1.0000,269.9393,206.8330,0.9999
92,191.7471,161.4227,0.9999,211.8428,201.5220,1.0000,214.1015,173.6596,0.9998,233.7671,208.2911,0.9991,238.9197,182.8721,0.9999,250.5491,217.7852,0.9993,225.7635,151.0669,0.9977,222.8121,187.8342,0.9996,238.2099,169.4915,0.9956,248.4538,199.6790,0.9969,259.2321,180.4747,1.0000,270.1265,206.9719,0.9998
93,191.7561,161.6204,0.9999,211.5581,201.5786,1.0000,213.9352,173.4849,0.9999,233.4774,208.1462,0.9995,238.6166,182.9979,0.9999,250.2749,217.6725,0.9998,225.5767,150.8726,0.9986,222.9919,187.8954,0.9994,237.8896,169.7009,0.9985,247.8867,199.7362,0.9993,258.5916,180.5807,0.9981,269.7182,206.9872,0.9999
94,191.9471,161.9182,0.9997,211.6279,201.2839,1.0000,214.0534,173.6971,0.9998,233.6484,208.3318,0.9999,238.7832,183.0904,0.9998,250.0952,218.0036,0.9998,225.5226,150.8436,0.9988,223.1677,187.7211,0.9990,237.9867,169.9430,0.9979,247.9981,200.2180,0.9989,258.6514,180.7291,0.9978,269.8383,207.3797,0.9994
95,191.9818,161.8638,0.9998,211.6867,201.3103,1.0000,214.2695,173.6667,0.9998,233.6590,208.4192,0.9998,238.8599,183.1291,0.9998,249.8986,217.8803,0.9999,225.5058,150.8280,0.9987,223.1942,187.6535,0.9989,237.8723,170.1467,0.9983,247.8593,200.4998,0.9987,258.5521,180.9787,0.9982,269.7183,207.4511,0.9992
96,192.1319,161.9418,0.9997,211.8416,201.0689,0.9981,214.2295,173.6169,0.9998,233.4511,208.4573,0.9999,238.8558,183.0885,0.9998,249.2428,217.7427,1.0000,225.3740,151.0177,0.9991,222.8084,187.5160,0.9996,237.3797,170.0326,0.9995,247.3701,200.5898,0.9989,257.9460,180.8033,0.9996,269.1165,207.4751,0.9931
97,192.3120,162.0880,0.9994,211.8581,201.2599,0.9968,214.3209,173.4774,0.9998,233.4235,208.7341,0.9999,238.8563,183.1201,0.9998,249.1251,217.7766,1.0000,225.3141,151.0350,0.9991,222.2639,187.4142,0.9999,237.3852,169.7656,0.9995,247.7073,200.7115,0.9982,258.2282,181.0131,0.9991,269.5067,207.3526,0.9993
98,192.4830,161.9118,0.9994,211.9254,200.9475,0.9988,214.4749,173.3152,0.9997,233.5635,208.6185,0.9999,238.8476,183.0652,0.9999,248.9792,217.5853,1.0000,225.5743,150.8493,0.9984,222.3818,187.4168,0.9999,237.6362,169.6420,0.9991,247.9542,200.6263,0.9982,258.2502,181.2751,0.9989,269.6705,207.2544,0.9994
99,192.6062,161.8468,0.9992,212.0065,200.7264,0.9995,214.5877,173.3956,0.9996,233.6574,208.6001,0.9999,238.9337,183.0668,0.9999,249.0218,217.5000,1.0000,225.6296,150.8923,0.9982,222.7607,187.4896,0.9997,237.7154,169.5824,0.9962,248.0828,200.7058,0.9974,258.3883,181.1841,0.9984,269.8068,207.1265,0.9994
100,192.6116,161.8172,0.9993,211.8590,200.4559,0.9998,214.4764,173.3026,0.9997,233.5414,208.5836,0.9999,238.7792,183.0307,0.9999,248.7807,217.4514,1.0000,225.6319,150.8083,0.9982,222.7866,187.6247,0.9997,237.8030,169.5789,0.9959,248.0838,200.9830,0.9957,258.4034,181.2119,0.9984,269.6691,207.4449,0.9989
101,192.7040,161.8763,0.9990,212.1171,200.4996,0.9998,214.6733,173.3085,0.9995,233.5947,208.6915,0.9999,238.7051,182.9878,0.9999,248.8172,217.4764,1.0000,225.7354,150.9079,0.9978,223.2442,187.8156,0.9989,237.7576,169.5762,0.9960,248.1044,201.3472,0.9986,258.5453,181.2959,0.9979,269.6815,207.5135,0.9986
102,192.6853,161.8058,0.9992,212.1046,200.5634,0.9997,214.6919,173.2759,0.9995,233.4649,208.7767,0.9999,238.5728,183.0348,0.9999,248.7174,217.5610,1.0000,225.7738,150.9887,0.9975,223.4461,187.9824,0.9982,237.6427,169.6895,0.9991,247.9166,201.6888,0.9990,258.5065,181.4494,0.9981,269.4661,207.7566,0.9972
103,192.5763,161.6871,0.9994,212.1529,200.5907,0.9997,214.5517,173.1943,0.9997,233.3944,208.6835,0.9999,238.4832,182.9895,0.9999,248.5759,217.5752,1.0000,225.6261,150.9503,0.9982,223.3844,188.0343,0.9985,237.4011,169.6845,0.9995,247.7342,201.6487,0.9994,258.1533,181.4480,0.9991,269.1448,207.8584,0.9917
104,192.5322,161.6922,0.9995,212.0247,200.5684,0.9997,214.4119,173.1809,0.9998,233.3734,208.4839,0.9999,238.2705,183.0024,0.9999,248.5086,217.3471,0.9996,225.6013,150.9002,0.9983,223.3126,188.0618,0.9987,237.3746,169.7429,0.9996,247.6498,201.5258,0.9995,257.8963,181.4767,0.9994,269.0187,207.8141,0.9936
105,192.5850,161.9436,0.9993,212.2000,200.6314,0.9997,214.4794,173.0798,0.9966,233.5231,208.4524,0.9999,238.1412,182.9620,0.9981,248.3595,217.1957,0.9998,225.5190,150.9764,0.9985,223.3867,188.0669,0.9985,237.3389,169.7838,0.9996,247.7450,201.5680,0.9995,257.7232,181.5765,0.9994,269.0378,207.7083,0.9941
106,192.6271,162.0477,0.9991,212.1785,200.7883,0.9995,214.5185,173.1317,0.9960,233.5923,208.6179,0.9999,238.1476,183.0795,0.9981,248.3814,217.4660,0.9998,225.4401,151.1716,0.9986,223.3373,188.1930,0.9986,237.2424,169.8794,0.9997,247.7803,201.7852,0.9994,257.7308,181.8441,0.9989,268.6397,207.9099,0.9957
107,192.6024,162.2623,0.9989,212.0607,200.8151,0.9995,214.4755,173.2489,0.9998,233.7026,208.8223,0.9998,238.1359,183.2269,0.9981,248.3691,217.7690,0.9998,225.4375,151.4204,0.9982,223.3674,188.2483,0.9985,237.2082,170.1138,0.9997,247.8988,202.1178,0.9992,257.7076,182.0701,0.9998,268.5919,208.2878,0.9911
108,192.6470,162.2507,0.9989,211.9612,200.8204,0.9995,214.4341,173.2424,0.9998,233.6527,208.9116,0.9998,238.0037,183.2971,0.9986,248.3258,217.9280,0.9998,225.4575,151.5028,0.9980,223.3181,188.1550,0.9987,237.2504,170.1469,0.9996,247.9029,202.3004,0.9991,257.7679,182.1447,0.9998,268.3961,208.8586,0.9989
109,192.9989,162.2834,0.9994,212.1527,200.7463,0.9996,214.9084,173.1836,0.9992,233.8530,208.9430,0.9997,238.2758,183.2383,0.9999,248.5092,217.8913,0.9996,225.7594,151.5503,0.9963,223.5431,187.9048,0.9977,237.6192,170.0744,0.9991,248.0732,202.4004,0.9985,258.1804,182.0227,0.9994,268.6772,209.1333,0.9973
110,192.9710,162.4240,0.9989,212.5410,201.1054,0.9986,215.3175,173.4017,0.9974,234.1949,208.8815,1.0000,238.7253,183.3523,0.9998,248.8065,218.1071,0.9999,225.7761,151.8492,0.9952,223.5412,187.7812,0.9976,237.9817,170.0822,0.9976,248.4021,201.9377,0.9977,258.6340,181.9836,0.9979,268.7856,208.7108,0.9976
111,192.9742,162.4417,0.9988,212.6741,201.1081,0.9986,215.3622,173.3848,0.9972,234.3533,208.8298,1.0000,238.7699,183.3307,0.9998,248.9296,218.0352,0.9999,225.9162,151.8609,0.9982,223.6532,187.8114,0.9969,238.0912,170.1239,0.9968,248.5481,201.8874,0.9998,258.7034,182.0385,0.9974,269.1683,208.5853,0.9998
112,192.7914,162.3614,0.9978,212.8302,201.0585,0.9986,215.1701,173.2827,0.9983,234.2794,208.6309,1.0000,238.6257,183.1885,0.9999,248.7079,217.8780,1.0000,225.9207,152.0359,0.9972,223.9840,187.6985,0.9999,237.8098,170.1938,0.9985,248.3173,201.6289,0.9982,258.4673,181.9559,0.9986,269.1176,208.3051,0.9953
113,192.7952,162.2688,0.9980,212.8171,201.0878,0.9985,214.9589,173.2191,0.9991,233.9172,208.6352,0.9995,238.1150,183.0711,0.9982,248.3552,217.6443,0.9999,226.0502,151.9101,0.9982,223.8380,187.6707,1.0000,237.9645,170.2178,0.9978,248.3752,201.8116,0.9978,258.4345,182.0532,0.9987,269.3769,208.2792,0.9925
114,192.7252,162.1051,0.9984,213.0735,201.3541,0.9998,214.7148,173.2159,0.9996,233.7218,208.7294,0.9998,237.9586,182.9672,0.9987,248.0004,217.4601,1.0000,226.0089,151.8754,0.9984,224.0914,187.5914,1.0000,237.8557,170.4183,0.9982,248.0589,202.0123,0.9990,258.1078,182.0092,0.9994,269.5142,208.3553,0.9999
115,192.5679,162.4164,0.9983,212.9281,199.9648,0.9999,214.6938,172.9904,0.9976,233.1684,207.4708,1.0000,237.0089,182.6787,0.9999,247.4211,215.9075,1.0000,225.9727,151.8819,0.9984,223.8706,188.1623,0.9999,237.4504,171.0512,0.9982,247.4993,200.8396,0.9989,257.1794,181.7681,0.9993,269.2226,207.9920,0.9979
116,191.8738,162.6522,0.9999,212.1393,200.4958,0.9999,214.0212,172.8915,0.9987,232.6207,208.3093,1.0000,236.2863,182.7978,1.0000,246.8989,216.4540,0.9998,225.4533,151.9303,0.9967,223.7594,188.9910,0.9970,237.5521,171.6966,0.9992,246.9083,201.4768,0.9999,256.6369,181.9205,0.9963,268.8728,208.3334,0.9978
117,191.9665,162.2885,0.9994,212.0206,200.5974,0.9997,213.7558,172.5814,0.9996,232.4548,208.5702,1.0000,235.7772,182.5126,0.9994,246.6470,216.6488,0.9996,225.5085,151.7846,0.9972,223.7495,189.1460,0.9966,237.3915,171.7615,0.9995,246.5257,201.6164,1.0000,256.3683,181.8285,0.9978,268.3040,208.3943,0.9995
118,192.1496,162.1755,0.9994,212.0968,200.4178,0.9998,213.6350,172.6085,0.9995,232.4385,208.1823,0.9993,235.6577,182.4352,0.9995,246.7644,216.1578,0.9999,225.4058,151.8241,0.9974,223.7693,188.9803,0.9962,237.1906,171.8387,0.9997,246.3050,201.2669,0.9947,256.0683,181.6251,0.9989,268.1281,207.8994,0.9973
119,192.2912,161.9675,0.9995,212.2320,200.0375,0.9999,213.8787,172.6274,0.9995,232.4548,207.7529,0.9999,235.6991,182.3107,0.9995,246.7081,215.2674,0.9977,225.4617,151.8839,0.9971,224.0803,188.9610,0.9974,236.8880,171.9696,0.9998,246.2312,201.0921,0.9967,255.9370,181.5594,0.9992,268.1836,207.3748,0.9991
120,192.2439,161.6060,0.9997,212.3833,200.0716,0.9999,213.8963,172.6639,0.9994,232.3848,207.7995,0.9999,235.7873,182.3467,0.9994,246.5175,215.1618,0.9983,225.4729,151.8465,0.9974,224.4660,188.8627,0.9981,236.9384,172.1681,0.9997,246.1953,200.9939,0.9976,255.8289,181.4832,0.9994,267.9348,207.2966,0.9994
121,192.3883,161.6775,0.9995,212.4542,199.7467,1.0000,214.1681,172.5742,0.9995,232.4477,207.5248,1.0000,235.8463,182.3625,0.9993,246.6736,214.8038,0.9994,225.6861,151.7767,0.9965,224.4423,188.6142,0.9991,237.0573,172.1474,0.9996,246.3600,200.9523,0.9971,256.1528,181.4772,0.9989,268.1540,207.1218,0.9995
122,188.2832,160.3330,0.9980,210.7858,196.1360,0.9996,215.4463,172.3200,0.9973,231.1828,205.5958,0.9999,234.5577,182.2391,1.0000,246.4108,213.7270,0.9983,223.7127,150.5291,0.9956,221.3051,185.5192,0.9986,235.4128,171.1826,0.9970,245.3161,198.8917,0.9992,255.5296,181.0823,0.9999,266.6437,206.0741,0.9982
123,188.3979,160.4680,0.9976,210.7861,196.2010,0.9995,215.3207,172.1715,0.9983,231.2124,205.5935,0.9999,234.7639,182.1064,1.0000,246.3585,213.5626,0.9958,223.3450,150.5410,0.9982,220.4906,185.6120,0.9998,235.2922,170.7041,0.9994,245.4588,198.6875,0.9995,255.7929,181.0119,0.9997,266.7986,205.6127,0.9987
124,189.7326,159.8773,0.9997,210.7870,195.8852,0.9967,215.2769,171.6629,0.9988,231.1384,204.7383,0.9988,234.5293,181.7502,0.9998,246.8433,213.1856,0.9988,223.8710,150.1253,0.9978,220.7430,185.3211,0.9968,235.4516,170.2458,0.9995,245.7000,197.8057,0.9996,255.6935,180.7370,0.9998,266.5983,205.3752,0.9996
125,189.6495,159.8670,0.9998,210.5066,196.1578,0.9999,215.0081,171.7099,0.9995,230.9723,205.0625,1.0000,234.7285,181.8313,0.9998,246.7007,213.5681,0.9963,223.6212,149.9614,0.9952,220.0858,185.2276,0.9977,235.5108,170.2903,0.9993,245.5586,197.7821,0.9996,255.4028,180.7059,0.9999,266.7938,205.2581,0.9992
126,189.3030,159.1209,1.0000,210.2694,195.4497,0.9995,214.8789,171.3798,0.9956,230.8477,204.4749,0.9995,234.8298,181.4684,0.9999,246.3451,213.0782,0.9974,223.2413,149.4162,0.9986,220.0905,184.9534,0.9990,235.1306,170.1776,0.9998,245.3322,197.4007,0.9979,255.1893,180.4735,1.0000,266.1638,205.1425,0.9999
127,190.3714,158.4082,0.9988,209.4518,193.5841,0.9992,214.9792,170.8637,0.9989,230.8657,203.3851,1.0000,234.7584,181.0187,1.0000,247.0404,211.9285,1.0000,222.4786,148.9339,0.9998,220.0274,183.6658,0.9963,235.0033,169.8190,0.9999,245.5529,196.3178,0.9996,255.0003,179.9288,0.9996,266.3442,204.4529,0.9987
128,190.3152,157.5776,0.9992,210.4737,193.0965,0.9998,215.5720,170.8236,0.9989,230.8395,202.8348,0.9993,234.8161,180.9654,1.0000,246.9925,212.0055,1.0000,222.5634,149.0227,0.9998,221.5148,183.7644,0.9978,235.3024,169.9838,0.9997,245.8390,196.3700,0.9993,255.9110,180.0555,0.9990,266.5355,204.2460,0.9992
129,189.0545,157.0585,0.9990,209.5934,191.5637,0.9998,215.2768,170.0142,0.9987,230.9212,202.8942,0.9993,234.6643,180.8468,1.0000,246.3328,212.5358,0.9988,224.7941,148.6767,0.9996,223.6466,183.3961,0.9978,236.0814,170.3576,0.9974,245.8770,197.1673,0.9981,256.6510,180.3570,0.9981,266.3093,205.8581,0.9995
130,189.4944,155.4160,0.9988,208.9155,189.8319,0.9986,214.6685,169.0804,0.9993,230.5945,202.3717,0.9999,234.2576,180.6241,1.0000,245.7276,212.6686,0.9997,225.8986,148.4661,0.9970,224.1072,182.4602,1.0000,236.2642,170.1570,0.9999,245.7824,197.3104,0.9981,257.0780,180.5916,1.0000,266.1710,206.1886,0.9987
131,188.6478,157.0754,0.9974,208.5200,190.6790,0.9963,214.1077,169.0079,0.9998,230.8860,203.0843,1.0000,234.1645,180.4139,1.0000,245.4721,212.6694,0.9999,226.2614,148.6244,0.9999,224.3563,183.0536,0.9998,236.3599,170.2560,0.9999,245.7094,198.1396,0.9997,256.4886,180.6413,0.9987,266.8645,206.1774,0.9957
132,189.3808,157.8966,0.9999,208.5158,192.2625,0.9983,213.9675,169.4818,0.9991,231.2329,203.9601,0.9999,234.3759,180.5901,1.0000,245.5361,213.2241,0.9993,226.1832,148.7480,0.9999,224.4323,184.0038,1.0000,236.3474,170.4668,0.9999,245.8649,199.0648,0.9987,256.3756,180.7890,0.9990,267.2208,206.7030,0.9999
133,191.5468,159.2158,0.9999,209.5712,193.8316,0.9996,215.1835,170.6963,0.9990,231.9120,205.2797,0.9998,235.0237,181.2960,0.9999,246.0534,214.0375,0.9995,225.5548,149.1593,0.9974,224.8973,185.3011,0.9986,236.7391,171.4307,0.9999,246.6197,199.9303,1.0000,256.6194,181.2776,0.9980,267.7910,207.2734,0.9995
134,190.8290,159.1531,1.0000,209.2175,193.3790,0.9980,214.8458,170.5733,0.9996,231.5789,204.9439,0.9999,234.7722,181.4557,0.9999,245.5705,213.8901,0.9998,225.3802,148.8943,0.9983,224.5822,184.8174,0.9997,236.6625,171.5671,0.9999,246.4969,199.8944,1.0000,256.5975,181.3793,0.9982,266.9781,207.5267,0.9957
135,190.9601,158.9761,0.9980,209.0883,193.3292,0.9985,214.8674,170.5638,0.9995,231.2911,205.0878,1.0000,234.6338,181.5444,0.9998,245.0097,213.9586,0.9999,225.5100,148.8393,0.9977,224.4111,184.8100,0.9997,236.5828,171.8046,0.9999,246.2544,199.8687,0.9992,256.4697,181.5990,0.9986,266.3023,207.6443,0.9987
136,190.8693,159.0900,1.0000,208.8990,193.5460,0.9991,214.5729,170.5429,0.9998,231.1723,205.3085,1.0000,234.4073,181.4602,0.9999,244.7232,214.0343,1.0000,225.1966,148.6985,0.9990,223.8262,184.9975,0.9995,236.2694,171.8496,0.9999,246.0941,200.2184,0.9994,256.2893,181.7264,0.9988,266.2630,207.6427,0.9987
137,190.6304,159.1747,0.9978,208.7077,193.9636,0.9981,214.4181,170.7580,0.9997,231.2569,206.1734,0.9997,234.4027,181.6521,0.9998,244.5137,214.4522,0.9999,225.0408,148.6845,0.9993,223.4410,185.4011,0.9968,236.3733,171.8534,0.9999,245.9868,200.9918,0.9983,256.1230,181.8086,0.9989,266.2549,207.9746,0.9975
138,190.5899,159.0101,0.9959,208.8721,194.2202,0.9962,214.2384,170.6137,0.9998,231.0696,206.2646,0.9996,234.1095,181.4675,0.9999,244.3544,214.6803,0.9976,224.9113,148.3542,0.9976,223.0334,185.3884,0.9974,236.1349,171.6234,0.9962,245.7413,201.0963,0.9978,255.8692,181.7133,0.9993,266.1262,207.9978,0.9973
139,190.3736,158.9025,0.9974,208.6433,194.1108,0.9972,214.0681,170.5040,0.9999,230.8559,206.1000,0.9998,234.0111,181.4235,0.9985,244.2756,214.5140,0.9978,224.7508,148.2361,0.9983,222.8408,185.3229,0.9978,236.0065,171.4405,0.9971,245.7213,200.7803,0.9991,255.7871,181.6120,0.9995,266.2699,207.5957,0.9984
140,190.1298,159.0870,0.9994,208.3036,194.3059,0.9999,213.8557,170.5334,0.9999,230.5208,205.8808,0.9999,233.8351,181.3372,0.9991,244.5137,214.1651,0.9999,224.5463,148.1905,0.9987,222.3179,185.4241,0.9972,235.7784,171.3239,0.9954,245.4702,200.4560,0.9997,255.4478,181.5377,0.9997,266.3407,207.5179,0.9984
141,190.0293,159.1510,0.9995,208.3093,194.3712,0.9998,213.9735,170.4304,0.9999,230.5683,205.5474,1.0000,233.9595,181.1666,0.9985,245.5916,213.8822,0.9997,224.3546,148.1727,0.9987,222.1367,185.1051,0.9991,236.0013,170.9704,0.9965,245.7498,199.7921,0.9996,255.3599,181.3514,0.9998,266.9035,207.3943,0.9959
142,189.9953,159.0434,0.9968,208.3778,194.5806,0.9998,213.9396,170.5215,0.9999,230.5797,205.4384,1.0000,233.8874,181.2226,0.9988,245.8464,213.8627,0.9995,224.2518,148.1803,0.9987,221.8123,185.2632,0.9984,235.9594,170.8339,0.9972,245.8095,199.6396,0.9996,255.5379,181.3140,0.9998,267.0070,207.1065,0.9958
143,190.1102,159.0686,0.9963,208.5832,194.6562,0.9997,214.1879,170.3849,0.9999,230.7771,205.4495,1.0000,234.0093,181.0671,0.9984,246.0795,213.9789,0.9991,224.3968,148.0643,0.9991,222.1446,185.3390,0.9979,236.2964,170.5409,0.9998,245.8819,199.6956,0.9993,255.7069,181.1660,0.9998,267.3120,207.0896,0.9998
144,190.4633,159.1769,0.9985,208.2923,194.6766,0.9998,213.9074,170.3770,0.9999,230.6046,205.5166,1.0000,233.7833,181.1152,0.9992,246.0298,213.9104,0.9993,224.1323,148.1680,0.9989,221.6801,185.4272,0.9948,236.3073,170.3814,0.9999,245.8564,199.7592,0.9993,255.7010,181.1560,0.9998,267.2838,207.0252,0.9999
145,190.6331,159.4081,0.9976,208.6558,195.1342,0.9995,213.9523,170.6100,0.9999,230.7699,205.5475,1.0000,234.0159,181.2881,0.9983,246.2922,213.8388,0.9985,224.3605,148.1166,0.9989,221.7168,185.7159,0.9971,236.4481,170.6577,0.9997,245.9909,199.7537,0.9991,255.8176,181.3510,0.9997,267.3290,206.9171,0.9999
