scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
bodyparts,L1A,L1A,L1A,L1B,L1B,L1B,L2A,L2A,L2A,L2B,L2B,L2B,L3A,L3A,L3A,L3B,L3B,L3B,R1A,R1A,R1A,R1B,R1B,R1B,R2A,R2A,R2A,R2B,R2B,R2B,R3A,R3A,R3A,R3B,R3B,R3B
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
63,191.3176,162.2527,0.9996,205.3895,202.6192,0.9995,214.3889,174.6014,0.9993,233.5690,208.3728,0.9993,238.8567,184.3330,0.9998,249.2301,218.0113,0.9998,225.7654,149.5048,0.9989,223.3822,188.2383,0.9994,238.2814,171.3705,0.9955,245.7906,201.1471,0.9980,258.6597,180.2905,0.9985,269.4243,207.2116,0.9999
64,191.4564,162.3031,0.9995,205.3661,202.7917,0.9992,214.5455,174.4495,0.9995,233.7207,208.7515,0.9991,239.0306,184.6182,0.9996,249.2758,218.3456,0.9993,225.8914,149.5367,0.9999,224.1032,188.4817,0.9997,238.5697,171.4347,0.9999,246.1844,201.2961,0.9992,259.0957,180.2777,1.0000,269.4557,207.3246,0.9998
65,191.2531,162.2950,0.9995,205.7226,202.8169,0.9990,214.6724,174.4309,0.9994,233.9654,208.8687,0.9982,239.1404,184.7044,0.9994,249.2630,218.4065,0.9992,225.8262,149.7742,0.9974,224.3992,188.5710,0.9996,238.2708,171.7432,0.9999,246.2866,201.2044,0.9966,258.9671,180.2863,1.0000,268.8325,207.7557,0.9982
66,191.0583,162.4325,0.9992,206.0057,202.6470,0.9994,214.7156,174.2293,0.9996,234.0891,208.4499,0.9975,238.9363,184.6788,0.9995,249.3896,217.8717,0.9998,225.7652,149.8786,0.9970,225.1100,188.7436,0.9991,238.0359,171.8745,0.9970,246.5632,200.9346,0.9992,258.8766,180.2612,1.0000,268.6198,207.2388,0.9992
67,190.8808,162.3524,0.9994,205.9403,202.5370,0.9996,214.5914,174.2055,0.9997,234.3237,208.4420,1.0000,238.6870,184.4776,0.9997,249.7133,217.7787,0.9998,225.7264,149.9191,0.9971,225.3878,188.7610,0.9987,237.5197,172.0819,0.9990,246.7988,200.8629,0.9994,258.6911,180.3320,0.9980,268.2961,207.1713,0.9997
68,190.6554,162.2848,0.9985,206.0984,202.2698,0.9998,214.5637,174.2007,0.9997,234.7881,208.3442,0.9999,238.6818,184.4190,0.9997,250.1726,217.5736,0.9995,225.7682,149.9313,0.9967,225.3743,188.3998,0.9992,237.5664,172.0003,0.9989,247.1036,200.7301,0.9996,258.9169,180.3733,1.0000,268.3985,206.9600,0.9996
69,190.4558,162.2612,0.9990,205.9098,202.0542,0.9999,214.6117,174.2321,0.9996,234.9102,208.1796,0.9970,238.7186,184.2507,0.9998,250.6080,217.7069,1.0000,225.5668,149.6883,0.9982,225.1697,188.1229,0.9996,237.2723,171.8241,0.9995,247.2294,200.3938,0.9998,258.8454,180.2517,1.0000,268.1443,207.0233,0.9998
70,190.2465,162.1211,0.9994,206.1561,201.6689,0.9999,214.7157,173.9675,0.9997,234.8321,207.8252,0.9990,238.6422,183.8273,0.9999,250.8839,217.3773,1.0000,225.4584,149.5637,0.9987,224.8418,187.4517,0.9999,237.1789,171.3052,0.9953,247.2186,200.0688,0.9999,258.7529,179.9514,0.9968,268.0390,206.9474,0.9999
71,189.7266,161.8217,0.9998,206.2461,201.4628,0.9999,214.7915,173.6146,0.9997,234.9296,207.4668,0.9996,238.6209,183.4178,0.9970,251.6629,216.7142,0.9993,225.3734,149.4608,0.9991,224.3846,186.5626,0.9997,236.9364,170.6087,0.9995,247.4163,199.3504,0.9978,258.5606,179.4108,0.9985,268.6347,206.2029,0.9984
72,189.6614,161.3411,0.9999,206.0385,201.0552,0.9972,215.1837,173.0873,0.9965,234.6668,207.2890,0.9998,238.7094,183.2271,0.9987,251.9419,215.9989,0.9998,225.2782,149.2781,0.9994,224.0515,185.7556,1.0000,237.1838,169.9817,0.9998,247.5578,198.8342,0.9992,258.3172,179.1154,0.9993,268.6615,205.8192,0.9991
73,190.4771,161.2902,0.9991,207.4100,201.5511,0.9999,216.0811,172.9281,0.9987,235.4527,207.2965,0.9996,239.3425,183.2073,0.9990,252.8975,216.1316,0.9999,225.9588,149.7502,0.9995,225.6468,186.5459,0.9984,237.9334,170.4469,0.9984,247.9984,199.0491,0.9982,258.8467,179.0435,0.9999,269.0958,206.3180,0.9967
74,190.9998,161.2502,1.0000,207.5117,201.9207,0.9999,216.5886,172.9424,0.9985,235.5960,207.4359,0.9994,239.5354,183.0718,0.9992,253.0390,216.0892,0.9999,226.2068,149.4130,0.9998,226.0482,187.2861,1.0000,238.5042,170.4704,0.9997,248.1815,199.1035,0.9972,259.0977,178.7760,1.0000,269.3307,206.6307,1.0000
75,191.1145,161.2287,1.0000,208.2046,202.0451,0.9997,217.1877,172.8455,0.9981,235.6743,207.5078,0.9993,239.8527,183.1613,0.9987,253.2584,216.0218,0.9999,226.1365,149.2374,0.9999,225.6347,187.4894,0.9982,238.6899,170.3987,0.9998,248.0522,199.1430,0.9973,259.1336,178.8591,0.9999,269.6560,206.8126,0.9999
76,191.1532,161.1077,1.0000,208.3188,201.9930,0.9997,217.2987,172.9258,0.9975,235.3463,207.5016,0.9997,239.7367,183.3099,0.9987,252.9940,215.9825,1.0000,226.1104,149.3068,0.9999,225.2807,187.6256,0.9993,238.8596,170.3866,0.9997,247.7918,199.1620,0.9979,258.9318,179.1469,0.9999,269.3849,206.9281,0.9999
77,191.2405,161.1066,1.0000,208.4295,201.8023,0.9997,217.3412,172.8941,0.9976,235.3147,207.5334,0.9998,239.6948,183.4944,0.9978,252.9565,215.9617,1.0000,225.8822,149.1723,0.9999,224.6241,187.5237,0.9999,238.7270,170.1708,0.9999,247.4248,199.1475,0.9985,258.7393,179.1850,0.9963,269.2949,206.8255,1.0000
78,191.4391,161.0193,0.9999,208.5717,201.8259,0.9995,217.5244,172.8626,0.9970,235.5521,207.4707,0.9996,239.8349,183.5764,0.9970,253.1068,215.8161,1.0000,225.8077,149.1172,0.9980,224.5319,187.3384,0.9999,238.5944,169.9797,0.9999,247.3304,199.0658,0.9989,258.6655,179.1158,0.9968,269.5433,206.6229,1.0000
79,191.4853,161.0303,0.9999,208.4520,201.6481,0.9996,217.5640,172.8628,0.9968,235.8920,207.5686,0.9990,239.6873,183.6866,0.9962,253.6081,216.0783,0.9999,225.7252,149.1561,0.9984,224.0920,187.3442,1.0000,238.4622,169.9368,0.9999,247.3079,199.1536,0.9986,258.6453,179.1538,0.9966,269.8629,206.5327,0.9969
80,191.5652,161.0934,0.9999,208.6358,201.6719,0.9995,217.5988,172.9594,0.9988,235.9928,207.5549,0.9988,239.6313,183.7468,0.9996,253.2671,215.8789,1.0000,225.9550,149.2632,0.9999,223.9877,187.1684,0.9976,238.7824,169.8601,0.9999,247.0160,199.1100,0.9987,258.6449,178.8684,0.9968,270.3329,206.1118,0.9987
81,191.6696,161.0299,0.9999,208.8466,201.5593,0.9991,217.4944,172.8594,0.9973,235.7650,207.5866,0.9993,239.8678,183.7633,0.9992,252.7736,215.9652,0.9999,225.7934,149.2374,0.9976,223.9831,187.2064,0.9972,238.8898,169.5461,0.9964,246.8923,198.9559,0.9992,258.9217,178.5719,0.9999,270.9059,205.8418,0.9978
82,191.6633,160.8906,0.9999,208.9704,201.6370,0.9988,217.4444,172.9178,0.9973,235.6807,207.5167,0.9994,239.9455,183.7486,0.9990,252.4778,215.7816,0.9989,225.8569,149.1832,0.9999,224.2348,187.3511,0.9999,239.3522,169.4871,0.9969,247.0824,199.0540,0.9988,259.1097,178.5662,0.9999,271.0043,205.8560,0.9974
83,191.8793,160.9480,0.9997,209.3019,201.4428,0.9971,217.5006,172.8844,0.9972,235.9087,207.3811,0.9989,239.9936,183.6035,0.9959,252.2740,215.2746,0.9969,225.8296,149.3223,0.9976,224.3709,187.4355,0.9999,239.3270,169.4314,0.9975,247.1921,199.1013,0.9985,259.1885,178.4315,0.9999,271.1528,205.4638,0.9968
84,191.9730,160.9778,0.9997,209.4603,201.2303,0.9946,217.4390,172.8526,0.9975,235.7930,207.1951,0.9993,239.7452,183.4197,0.9982,251.7913,215.1548,0.9983,225.7544,149.2755,0.9982,224.1315,187.4084,1.0000,239.4749,169.3875,0.9977,246.9869,199.0779,0.9988,259.1439,178.1654,0.9985,271.2430,205.0386,0.9999
85,191.8237,161.0634,0.9998,209.4595,200.6731,0.9987,217.1942,172.8421,0.9985,235.8976,206.8940,0.9991,239.7133,183.4160,0.9983,251.8087,214.9868,0.9990,225.5680,149.2912,0.9991,223.6322,187.5367,0.9977,239.2604,169.3813,0.9980,247.0160,199.0862,0.9987,258.8862,178.1987,0.9984,270.9606,205.3995,0.9981
86,191.7368,161.0565,0.9999,209.1727,200.5407,0.9970,216.9880,172.7915,0.9990,235.8198,206.8929,0.9993,239.6411,183.3711,0.9985,251.8696,215.1394,0.9982,225.4848,149.1471,0.9992,223.4452,187.5045,0.9986,239.2922,169.3777,0.9979,246.8878,199.0604,0.9988,258.8243,178.2103,0.9926,270.7833,205.6077,0.9986
87,191.6120,161.1293,0.9999,209.2488,200.1763,0.9971,216.8925,172.8014,0.9991,235.8870,206.9826,0.9991,239.5844,183.3855,0.9986,251.8566,215.0742,0.9986,225.3124,149.1528,0.9995,223.1694,187.4483,0.9993,239.1051,169.3473,0.9981,246.7893,199.1026,0.9984,258.6530,178.1790,0.9943,270.9728,205.3934,0.9978
88,191.9168,161.1722,0.9998,209.6712,200.6424,0.9986,217.1668,172.9282,0.9984,236.1759,206.9612,1.0000,239.7008,183.3991,0.9986,252.4658,215.0563,0.9978,225.4212,149.1600,0.9994,223.3951,187.4105,0.9987,239.2942,169.2976,0.9982,246.9189,198.9002,0.9991,258.7701,178.0076,0.9936,271.3358,205.4035,0.9998
89,192.0118,161.2853,0.9998,209.6876,200.9243,0.9966,217.2780,172.8874,0.9982,236.2112,207.1021,1.0000,239.6538,183.3062,0.9990,252.6159,214.9661,0.9975,225.2925,149.0482,0.9996,223.1762,187.3830,0.9993,239.4351,169.1555,0.9987,246.7139,198.7609,0.9994,258.7004,177.7684,0.9949,271.7789,205.1329,0.9999
90,191.8855,161.3226,0.9998,209.7093,200.7244,0.9978,217.2398,172.8195,0.9986,236.0800,207.1093,0.9986,239.4523,183.2874,0.9991,252.8775,215.2411,0.9977,225.2108,148.9733,0.9997,222.6032,187.2704,0.9999,239.5557,169.0160,0.9990,246.4564,198.5395,0.9958,258.8732,177.6615,0.9997,272.1187,204.6712,0.9961
91,191.8507,161.3900,0.9999,209.6662,200.4646,0.9987,217.1487,172.8618,0.9987,235.8985,207.3969,0.9991,239.2660,183.4002,0.9987,252.9225,215.6270,1.0000,225.0570,149.1030,0.9998,222.4223,187.3841,0.9999,239.2863,169.0912,0.9990,246.3108,198.5796,0.9968,258.8667,177.8054,0.9996,271.8408,204.2839,0.9988
92,191.9001,161.4315,0.9998,209.6442,200.3092,0.9992,217.0586,172.9684,0.9986,235.5718,207.4941,0.9996,239.2105,183.5734,0.9978,252.7046,215.9758,0.9999,224.8536,149.0336,0.9999,222.5532,187.4247,0.9999,239.2576,169.1840,0.9987,246.0125,198.6604,0.9983,258.6646,177.9226,0.9965,271.3452,204.2527,0.9989
93,191.6589,161.5557,0.9999,209.1636,200.2884,0.9967,216.8518,172.9985,0.9987,234.7940,207.6131,0.9998,238.8914,183.5833,0.9979,251.7197,215.6681,0.9999,224.4764,149.0031,1.0000,222.0230,187.4555,1.0000,238.7648,169.2710,0.9984,245.5116,198.7976,0.9991,258.0601,178.0683,0.9986,270.5919,203.9986,0.9982
94,191.6541,161.6339,0.9999,208.7119,200.0221,0.9989,216.7765,173.1923,0.9997,234.5980,207.9742,0.9995,238.3326,183.6712,0.9973,251.2571,215.9973,0.9999,224.5225,148.8030,1.0000,222.0043,187.8525,0.9999,238.3264,169.6241,0.9949,245.4878,199.3029,0.9973,257.9673,178.2866,0.9979,269.8922,203.9468,0.9994
95,191.8448,161.7685,0.9999,208.5454,199.8852,0.9992,216.7655,173.3362,0.9997,234.6577,208.0838,0.9993,237.9459,183.8540,0.9991,251.0562,215.9063,1.0000,224.4402,148.5803,1.0000,221.9196,188.0971,0.9999,237.8589,169.8673,0.9985,245.5135,199.5945,0.9997,257.9191,178.4644,0.9996,269.6450,203.8627,0.9996
96,191.9493,161.9056,0.9998,208.5815,199.7767,0.9992,216.5172,173.5957,0.9999,234.4187,208.0956,0.9993,237.8070,184.2582,0.9993,250.8577,216.0484,0.9999,224.3484,148.4683,0.9983,221.5883,188.2750,0.9977,237.6937,170.2138,0.9987,245.3795,199.5864,0.9998,258.0393,178.8322,0.9996,269.1694,203.7809,0.9997
97,191.7846,162.2522,0.9996,208.3988,199.9448,0.9996,216.1581,173.7342,0.9999,234.2913,208.1136,0.9993,237.5216,184.4734,0.9996,250.7689,215.8951,1.0000,224.2165,148.4612,0.9982,221.0629,188.6763,0.9987,237.1345,170.3437,0.9993,245.2465,199.7683,0.9999,257.4099,179.2329,0.9998,268.1895,204.1632,0.9989
98,191.6105,162.0915,0.9998,208.3362,199.6175,0.9997,216.0121,173.7277,0.9999,234.1746,207.7802,0.9998,237.3331,184.5529,0.9997,250.8136,215.7176,1.0000,224.1087,148.2295,0.9991,221.1924,188.7434,0.9984,236.7826,170.5690,0.9991,245.1899,199.6788,0.9999,256.9196,179.4420,0.9997,267.2562,204.6806,0.9965
99,191.4922,162.0085,0.9998,208.4990,199.6336,0.9995,216.0726,173.7426,0.9999,234.0888,207.7221,0.9976,237.2642,184.6231,0.9997,250.7470,215.8275,1.0000,224.0223,148.0542,0.9995,221.1485,188.7664,0.9985,236.8142,170.6407,0.9989,245.1388,199.7548,0.9999,256.9307,179.4995,0.9997,267.0955,205.1052,0.9999
100,191.3996,161.9744,0.9999,208.6051,199.6324,0.9994,215.9601,173.8241,0.9999,233.6815,207.5617,0.9992,236.9644,184.6911,0.9997,250.3733,215.7972,0.9986,223.9585,147.9957,0.9996,221.1549,188.8092,0.9984,236.6033,170.7294,0.9986,244.9647,199.7694,1.0000,256.7226,179.5155,0.9966,266.5903,205.4160,0.9988
101,191.4237,162.0139,0.9998,208.8436,199.8384,0.9989,215.9179,173.8047,0.9999,233.8995,207.6060,0.9985,236.9387,184.7754,0.9996,250.4600,215.7734,0.9983,223.8629,147.9823,0.9996,221.2967,188.7628,0.9982,236.6194,170.7177,0.9986,245.1807,199.8262,0.9999,256.6276,179.5450,0.9972,266.6028,205.3563,0.9989
102,191.4140,162.0058,0.9998,209.0150,199.8518,0.9983,215.9435,173.8893,0.9999,234.1415,207.6532,0.9998,237.1483,184.8830,0.9994,250.6951,215.8397,0.9999,223.8459,148.0057,0.9996,221.3027,188.7161,0.9983,236.6715,170.7905,0.9984,245.2457,199.8576,0.9999,256.5741,179.6577,0.9974,266.5976,205.4707,0.9989
103,191.5578,161.8692,0.9999,209.1694,199.8426,0.9975,216.0820,173.8557,0.9999,234.2084,207.6977,0.9998,237.1304,184.8471,0.9995,250.5862,215.8371,0.9977,223.9246,147.9338,0.9997,221.3705,188.7274,0.9981,236.6483,170.8904,0.9979,245.2717,199.9859,0.9999,256.4723,179.7784,0.9976,266.4801,205.6445,0.9990
104,191.5506,161.9735,0.9998,209.2704,199.7467,0.9970,216.0823,173.9770,0.9999,234.1396,207.8623,0.9997,237.1808,184.9277,0.9993,250.3897,216.0268,0.9986,223.9549,148.0247,0.9995,221.3511,188.7131,0.9982,236.6833,171.0281,0.9971,245.2197,200.1231,0.9999,256.5455,179.8471,0.9972,266.4313,206.0045,0.9986
105,191.6882,162.0919,0.9998,209.5424,199.8538,0.9998,216.2381,173.9650,0.9999,234.0348,207.9424,0.9978,237.2219,184.9317,0.9993,250.2006,216.0882,0.9991,223.9165,148.0849,0.9994,221.3342,188.8105,0.9980,236.5645,171.0940,0.9965,245.1116,200.2397,0.9999,256.4171,179.9280,0.9975,266.0478,206.4131,0.9970
106,191.8121,162.1736,0.9996,209.6466,200.1072,0.9997,216.4037,174.0663,0.9998,234.1343,208.1045,0.9992,237.3648,185.1096,0.9988,250.4016,216.3392,0.9983,223.8665,148.2775,0.9988,221.3364,188.8877,0.9977,236.4184,171.2344,0.9955,244.9995,200.3215,0.9999,256.2360,180.1434,0.9970,265.8782,206.6969,0.9999
107,191.7551,162.3521,0.9994,209.6713,200.1479,0.9998,216.4684,174.2612,0.9997,234.0848,208.1639,0.9971,237.4184,185.3223,0.9978,250.3912,216.6360,0.9979,223.8569,148.4244,0.9980,221.3410,188.9400,0.9974,236.4473,171.3682,0.9938,244.9843,200.3882,0.9998,256.2570,180.2886,0.9992,265.8448,207.0315,0.9999
108,191.8217,162.4624,0.9991,209.9088,200.0513,0.9999,216.3581,174.3305,0.9997,233.9717,208.3123,0.9988,237.2243,185.5541,0.9999,250.2066,217.0170,0.9966,223.7773,148.6648,0.9974,221.3419,189.0017,0.9991,236.4313,171.4391,0.9999,244.9124,200.6443,0.9996,256.1487,180.4393,0.9995,265.6347,207.4496,0.9997
109,192.0178,162.5685,0.9986,210.1310,199.8258,0.9999,216.3156,174.2635,0.9998,234.2365,208.2099,0.9988,237.4317,185.6651,0.9998,250.2633,216.8980,0.9974,223.8920,148.8875,1.0000,221.7066,188.9538,0.9957,236.5774,171.3525,0.9941,245.0626,200.5868,0.9997,256.2759,180.3253,0.9992,265.8624,207.5210,0.9996
110,191.9680,162.6232,0.9998,210.2992,199.9246,0.9999,216.1844,174.2188,0.9998,234.4794,208.1675,0.9990,237.5789,185.8538,0.9997,250.4412,216.9858,0.9965,223.9039,149.0172,0.9999,221.7154,188.8374,0.9963,236.6122,171.2285,0.9959,245.0769,200.5199,0.9997,256.2395,180.3245,0.9993,266.0571,207.3958,0.9996
111,192.1072,162.6270,0.9997,210.3518,199.9685,0.9999,216.1817,174.1023,0.9999,234.4359,207.9754,0.9995,237.4915,185.8445,0.9998,250.4927,216.6454,0.9976,223.8850,149.1996,0.9999,221.6863,188.7373,0.9968,236.6257,171.1519,0.9967,245.1295,200.2934,0.9999,256.2176,180.3341,0.9993,266.3506,207.0004,0.9995
112,192.1293,162.6069,0.9997,210.1969,199.4230,0.9968,215.9825,174.0191,0.9999,234.1951,207.6461,0.9999,237.2373,185.6620,0.9999,250.3387,216.3174,0.9987,223.8361,149.5448,0.9997,221.4834,188.4817,0.9984,236.5153,170.9341,0.9983,245.1812,199.9214,0.9999,256.2574,180.1496,0.9972,266.3657,206.5579,0.9996
113,192.2018,162.3503,0.9992,209.7774,198.7390,0.9996,215.6491,173.7417,1.0000,233.3514,206.9665,0.9998,236.5853,185.4178,0.9971,250.0198,215.6396,0.9995,223.7277,149.5700,0.9974,221.1667,188.2716,0.9993,236.1881,170.8108,0.9988,245.1393,199.5953,0.9999,256.2488,180.1299,0.9974,266.2347,206.3263,0.9977
114,192.2403,162.3002,0.9994,209.3470,198.4790,0.9999,215.5476,173.6692,1.0000,233.0462,206.5304,0.9985,236.3181,185.0538,0.9991,249.7129,214.8621,0.9993,223.7160,149.4634,0.9977,221.2344,188.3351,0.9993,236.2468,170.8068,0.9989,245.0940,199.2317,0.9993,256.1977,180.0681,0.9980,266.6519,205.4543,0.9990
115,191.5711,161.9727,0.9998,208.8968,199.1976,0.9983,214.9492,173.5569,0.9996,232.6160,206.3378,0.9991,236.3331,184.7664,0.9996,249.4297,214.2914,0.9999,223.7207,149.4665,0.9976,220.9954,188.1524,0.9997,236.5535,170.8973,0.9982,244.6687,199.0834,0.9997,256.1403,179.9194,0.9987,266.5235,204.7008,0.9966
116,191.0755,162.1425,0.9997,208.8398,199.9144,0.9997,214.7429,173.6687,0.9997,232.0390,206.6777,1.0000,235.9191,184.7985,0.9986,248.4809,214.8056,0.9974,223.4518,149.8692,0.9980,220.7262,188.4438,0.9996,236.5228,171.1568,0.9958,244.2730,199.5802,0.9983,255.9120,180.1273,0.9982,266.1754,204.9143,0.9997
117,191.1873,161.7454,0.9999,209.0747,199.5065,0.9962,215.2849,173.4893,0.9988,232.0243,206.5114,0.9971,235.9648,184.3058,0.9989,248.1298,214.6764,0.9989,223.5407,149.7233,0.9978,221.0191,188.1844,0.9996,236.5732,170.7677,0.9983,244.2062,199.5471,0.9986,255.8868,179.8707,0.9990,266.1185,204.9322,0.9996
118,191.7309,161.4821,0.9999,209.2723,199.3224,0.9969,215.3203,173.2061,0.9985,231.8032,206.3419,0.9986,235.6920,183.8791,0.9996,247.6771,214.4618,0.9997,223.6730,149.9622,0.9965,221.2041,188.2408,0.9993,236.5059,170.5604,0.9990,244.3039,199.3615,0.9966,256.0407,179.7248,0.9993,266.1518,204.3587,0.9985
119,191.8346,161.4069,0.9999,209.4609,198.8761,0.9995,215.2710,172.9962,0.9972,231.4666,205.8098,0.9998,235.4269,183.7788,0.9998,247.4332,214.0729,0.9999,223.7688,150.0273,0.9955,221.3110,188.0107,0.9991,236.2245,170.3966,0.9993,243.9641,198.9434,0.9988,256.0499,179.5552,0.9994,266.2829,203.6900,0.9991
120,191.7253,161.2359,0.9999,209.3835,198.7848,0.9995,215.0862,172.8210,0.9983,230.9759,205.5101,0.9999,235.0313,183.5667,0.9980,247.0854,213.7934,1.0000,223.7401,150.0869,0.9953,221.2329,187.8755,0.9993,235.7663,170.2562,0.9979,243.6902,198.8721,0.9992,255.6945,179.4418,0.9998,265.7559,203.7352,0.9997
121,192.0088,161.2481,0.9999,209.6619,198.5445,0.9998,214.9819,172.7430,0.9987,231.0484,205.4718,0.9999,234.9893,183.5924,0.9976,246.9812,213.6515,1.0000,223.8144,150.3698,1.0000,221.2975,187.8442,0.9992,235.7513,170.2463,0.9980,243.7450,198.7810,0.9993,255.7900,179.3972,0.9997,265.8852,203.4864,0.9997
122,194.0235,159.6233,0.9999,209.4021,196.1774,0.9998,215.7488,173.4065,0.9999,229.9138,206.0346,0.9993,234.6898,184.2953,0.9999,245.4818,214.0085,0.9999,221.8834,151.2021,0.9999,217.9351,184.3862,1.0000,234.9929,169.2147,0.9994,243.9646,198.6232,0.9974,256.9750,179.1691,1.0000,265.0685,203.1732,1.0000
123,193.9484,159.5267,1.0000,209.3848,196.0665,0.9998,215.7165,172.7897,0.9986,229.8542,205.8551,0.9995,234.7703,183.9694,1.0000,245.2483,213.7189,1.0000,221.5264,151.3535,0.9980,217.4857,184.0854,0.9988,234.8433,168.9687,0.9998,243.5931,198.0700,0.9992,256.7228,178.9656,0.9982,265.0741,202.7621,0.9988
124,194.2481,159.3260,0.9999,210.0724,196.4387,0.9995,216.3925,172.2390,0.9995,230.1630,205.3107,1.0000,235.0480,183.4991,0.9982,245.4016,212.8922,0.9999,221.5354,151.5938,0.9977,218.0874,184.0699,1.0000,234.8758,168.6471,0.9999,243.5701,197.3696,0.9966,256.4903,178.9767,0.9990,264.9385,202.5229,0.9983
125,194.3294,159.2128,0.9999,210.4729,196.3678,0.9996,215.8876,172.0519,0.9998,230.0369,205.0510,1.0000,235.0048,183.5578,0.9977,244.8082,212.5982,1.0000,221.6748,151.4567,0.9967,218.2393,183.8685,1.0000,235.2251,168.3954,0.9998,243.1381,196.9460,0.9986,256.7572,178.6068,0.9980,265.2123,202.2483,0.9997
126,193.4683,158.4171,0.9999,209.8790,195.2499,0.9977,214.7884,171.2425,0.9954,229.6398,203.8666,1.0000,234.4591,182.7825,0.9998,244.1533,211.8102,0.9985,221.8345,150.9056,0.9999,218.5430,183.7769,1.0000,234.9049,167.9918,0.9999,243.0962,196.2325,0.9998,256.6579,178.2087,0.9976,265.3289,201.8861,0.9999
127,192.2474,158.5977,0.9996,209.6471,194.2875,0.9999,214.5693,171.3275,0.9949,230.0207,203.1597,1.0000,234.5727,182.4774,0.9999,244.9190,211.4833,0.9997,222.2055,150.8513,0.9999,218.5921,183.4140,0.9993,234.7719,167.8015,0.9980,243.5197,195.9451,0.9945,256.4296,177.8055,0.9989,265.6217,201.9158,0.9999
128,191.4799,158.0034,1.0000,210.0954,193.4348,0.9997,214.2037,171.0100,0.9983,229.7910,202.8307,0.9995,234.5034,182.4698,0.9999,244.7213,212.0883,1.0000,222.2795,150.4658,0.9999,218.3315,182.6355,0.9999,234.5939,167.5614,0.9995,243.1189,196.0323,0.9998,256.4647,178.1148,0.9982,265.1060,203.0141,0.9971
129,189.7248,158.2365,0.9998,209.4330,193.0948,1.0000,213.7354,170.5338,0.9995,229.5421,202.5595,0.9998,234.3774,181.9682,0.9999,244.7956,211.9285,1.0000,223.6637,150.5289,0.9968,219.0537,182.6685,0.9994,234.7417,167.2706,0.9997,243.0916,196.3659,0.9998,256.8036,178.1149,0.9991,265.0022,203.4883,0.9982
130,189.0787,158.1591,0.9999,209.7236,193.0409,0.9999,214.0125,170.1028,0.9998,229.9502,202.9400,0.9988,235.2122,181.7673,0.9968,245.1594,212.1617,1.0000,224.5965,150.2111,0.9975,219.7475,182.4525,1.0000,235.5200,166.8226,0.9995,243.4383,196.2646,0.9994,257.4349,177.8823,0.9996,265.2315,203.8509,0.9998
131,189.4849,158.1177,0.9999,209.4620,192.6084,1.0000,213.1838,169.8097,0.9986,229.9069,203.4843,0.9996,235.0387,181.5260,0.9980,244.6087,212.3944,1.0000,224.6407,150.0668,0.9983,219.8180,182.4283,1.0000,235.5605,166.8726,0.9995,243.2539,196.4554,0.9995,257.1534,177.7708,0.9997,265.2678,203.7157,0.9998
132,189.7759,159.2082,0.9999,210.0645,193.5437,0.9996,213.8472,170.6449,0.9996,230.4435,204.4947,0.9996,235.1581,181.9861,0.9998,244.9061,212.8685,0.9999,223.7607,150.4779,0.9968,220.1655,183.2875,0.9996,235.1915,167.6222,0.9990,243.7857,196.7780,0.9984,256.3733,177.7748,0.9988,265.3528,203.9406,0.9997
133,191.9935,160.4540,0.9995,210.1204,194.6726,1.0000,214.2623,171.2249,0.9977,230.5869,204.8613,1.0000,235.2540,182.1863,0.9998,244.8762,213.0962,0.9997,224.0374,151.1002,0.9998,221.3484,184.4876,0.9994,235.4138,168.3133,0.9995,244.6534,197.8627,0.9999,256.5874,178.2484,0.9970,265.3242,204.3595,0.9986
134,191.8759,160.7758,0.9988,210.1065,195.1097,0.9998,214.1015,171.6320,1.0000,230.4292,204.9605,1.0000,235.0942,182.6251,0.9996,244.8122,213.2462,0.9995,224.3554,151.6844,0.9989,221.6806,184.9418,0.9982,235.5530,168.8649,0.9985,244.7245,198.4305,0.9999,256.7819,178.7539,1.0000,265.0194,204.8778,0.9972
135,191.8555,160.6834,0.9991,210.3302,194.9608,0.9999,214.1316,171.5961,1.0000,230.3436,204.6986,0.9993,234.8584,182.5634,0.9997,244.6593,213.2513,0.9995,224.4847,151.6146,0.9990,221.7150,185.0410,0.9980,235.3774,168.9430,0.9987,244.6165,198.2604,0.9999,256.7774,178.9194,0.9979,264.8315,205.0152,0.9988
