scorer,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker
bodyparts,paw1LH,paw1LH,paw1LH,paw2LF,paw2LF,paw2LF,paw3RF,paw3RF,paw3RF,paw4RH,paw4RH,paw4RH
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,81.8687438964844,77.92268371582,0.99979031085968,301.049774169922,75.731750488281,0.99992710351944,224.066696166992,125.17687988281199,0.999525010585785,205.249252319336,180.47079467773398,0.999876916408539
1,81.8687438964844,77.92268371582,0.99979031085968,301.049774169922,75.731750488281,0.99992710351944,224.066696166992,125.17687988281199,0.999525010585785,205.249252319336,180.47079467773398,0.999876916408539
2,81.8687438964844,77.92268371582,0.99979031085968,301.049774169922,75.731750488281,0.99992710351944,224.066696166992,125.17687988281199,0.999525010585785,205.249252319336,180.47079467773398,0.999876916408539
3,78.2362518310547,77.606140136719,0.999906003475189,294.875274658203,74.505294799805,0.999682307243347,221.313018798828,124.750732421875,0.999243080615997,212.07014465332,179.929473876953,0.999303221702576
4,76.6732330322266,77.93518066406199,0.999588787555695,290.371704101562,71.158920288086,0.999967515468597,216.99040222168,124.09930419921898,0.994488716125488,216.625305175781,178.508270263672,0.998765587806702
5,73.561897277832,78.63720703125,0.999921500682831,287.010314941406,69.59223937988301,0.999865829944611,214.565200805664,123.339111328125,0.999401330947876,217.912353515625,177.466278076172,0.999920666217804
6,70.9954605102539,80.407379150391,0.99993509054184,282.996459960937,67.86730957031199,0.999765872955322,211.330184936523,123.50991821289102,0.999934017658233,217.563400268555,177.22259521484398,0.999946713447571
7,69.9795455932617,81.30969238281199,0.999516129493713,277.401275634766,62.72593688964801,0.992853820323944,209.70458984375,122.85476684570301,0.999273002147675,216.631439208984,176.468994140625,0.999909222126007
8,69.168212890625,83.293701171875,0.996609628200531,273.484802246094,62.124938964844006,0.999902307987213,208.705932617187,123.23580932617199,0.999781608581543,216.350158691406,175.59039306640602,0.999994695186615
9,71.7898254394531,88.63601684570301,0.994723200798035,271.134826660156,62.03128051757801,0.999881505966186,210.097442626953,126.05105590820301,0.997181057929993,213.470825195312,174.930389404297,0.999902486801147
10,78.7624664306641,96.90054321289102,0.999629378318787,267.945068359375,62.34873962402301,0.997843265533447,211.574203491211,130.69522094726602,0.981840491294861,210.035934448242,172.844970703125,0.999514579772949
11,79.7601165771484,103.45593261718699,0.999791741371155,262.778137207031,63.066558837890994,0.999666333198547,224.489593505859,154.76104736328102,0.966257750988007,207.248397827148,170.91015625,0.999942004680634
12,90.1011047363281,110.18957519531199,0.992966055870056,258.716430664062,62.444351196289006,0.999165117740631,227.299285888672,154.87823486328102,0.99429988861084,205.411956787109,171.15106201171898,0.999629318714142
13,92.8730926513672,116.78643798828102,0.999614536762238,255.120254516602,62.4951171875,0.996777951717377,234.100357055664,158.838836669922,0.979624152183533,201.48811340332,172.567169189453,0.998826265335083
14,100.564445495605,121.15393066406301,0.999085485935211,249.063095092773,63.66857910156199,0.997173547744751,240.652450561523,159.35214233398398,0.997518360614777,196.925552368164,175.661743164062,0.999091744422913
15,106.687088012695,123.57351684570301,0.999953508377075,245.497314453125,64.38623046875,0.999869644641876,247.023712158203,160.63363647460898,0.999018549919128,193.222518920898,174.606964111328,0.99987655878067
16,114.65266418457,124.25326538085898,0.999864935874939,240.674072265625,66.44398498535199,0.99967348575592,253.915252685547,159.59881591796898,0.99969482421875,189.265594482422,174.26431274414102,0.998830139636993
