scorer,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker
bodyparts,paw1LH,paw1LH,paw1LH,paw2LF,paw2LF,paw2LF,paw3RF,paw3RF,paw3RF,paw4RH,paw4RH,paw4RH
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,79.0151824951172,122.645355224609,0.998644530773163,304.343017578125,101.534606933594,0.999873220920563,223.855224609375,95.1205215454102,0.999885976314545,200.446258544922,90.0566787719727,0.999863505363464
1,79.0151824951172,122.645355224609,0.998644530773163,304.343017578125,101.534606933594,0.999873220920563,223.855224609375,95.1205215454102,0.999885976314545,200.446258544922,90.0566787719727,0.999863505363464
2,79.0151824951172,122.645355224609,0.998644530773163,304.343017578125,101.534606933594,0.999873220920563,223.855224609375,95.1205215454102,0.999885976314545,200.446258544922,90.0566787719727,0.999863505363464
3,75.5973663330078,123.364898681641,0.999891996383667,302.313262939453,103.24195098877,0.997653245925903,221.174255371094,95.2599487304687,0.999872386455536,206.90673828125,93.6271209716797,0.99954217672348
4,72.0205230712891,123.757659912109,0.999765038490295,299.560638427734,104.49870300293,0.999910116195679,225.882064819336,97.5372467041016,0.999733328819275,214.875518798828,94.6452865600586,0.999980509281158
5,68.9155044555664,123.450325012207,0.999878168106079,295.212371826172,105.558860778809,0.999982953071594,225.720428466797,99.1738586425781,0.999783337116241,214.760665893555,97.0657958984375,0.999748170375824
6,66.999397277832,122.68155670166,0.99543833732605,290.245178222656,104.717041015625,0.999892592430115,226.720092773437,100.505714416504,0.999429881572723,217.040328979492,99.1431655883789,0.999031245708466
7,66.1439819335938,118.569351196289,0.99931812286377,284.777648925781,103.48706817627,0.999635636806488,227.034637451172,101.120094299316,0.999877870082855,218.021240234375,99.0040130615234,0.998255014419556
8,65.8158645629883,116.871223449707,0.999628901481628,280.777130126953,102.44450378418,0.999995052814483,226.912628173828,101.248374938965,0.999394357204437,217.951705932617,98.9617156982422,0.999034106731415
9,67.4294281005859,115.496269226074,0.999565005302429,275.249053955078,102.34236907959,0.99984085559845,225.56379699707,100.646240234375,0.990153133869171,216.761123657227,97.8542709350586,0.999909400939941
10,69.5605545043945,111.938011169434,0.999712824821472,270.515747070313,101.615295410156,0.999681532382965,224.526489257812,99.5254821777344,0.978965699672699,212.941253662109,99.2840270996094,0.999995827674866
11,72.9823455810547,108.751487731934,0.999478161334991,265.82861328125,100.915328979492,0.999985098838806,224.507202148438,98.4499359130859,0.971626222133636,211.516372680664,99.5696792602539,0.999911069869995
12,78.4306488037109,105.935813903809,0.99989914894104,260.843994140625,100.227516174316,0.99980217218399,228.410781860352,94.7708435058594,0.996604442596436,207.456665039062,99.5123977661133,0.999660015106201
13,91.2475891113281,95.0212020874023,0.998653769493103,254.986633300781,99.1527252197266,0.999967157840729,233.853103637695,93.9217224121094,0.968925058841705,205.751815795898,97.5901947021484,0.9996657371521
14,94.3831787109375,93.4718170166016,0.998455107212067,251.599700927734,96.1212997436524,0.999980092048645,238.58528137207,91.2938842773437,0.981699109077454,201.349700927734,99.5260696411133,0.999400436878204
15,101.190704345703,92.9546890258789,0.997388124465942,250.692504882812,98.0385589599609,0.999923825263977,255.248825073242,83.8474578857422,0.973122835159302,197.452499389648,99.728271484375,0.999594926834106
16,107.340995788574,93.7450332641602,0.996726036071777,248.595687866211,97.850944519043,0.999976336956024,264.019256591797,83.4414672851563,0.997395515441894,192.735458374023,99.3440093994141,0.999942660331726
