scorer,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker
bodyparts,paw1LH,paw1LH,paw1LH,paw2LF,paw2LF,paw2LF,paw3RF,paw3RF,paw3RF,paw4RH,paw4RH,paw4RH
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,78.3443756103516,120.487861633301,0.999617993831634,307.5556640625,101.843681335449,0.999975323677063,223.10905456543,95.8524932861328,0.999131441116333,200.255706787109,90.7431259155274,0.995311975479126
1,78.3443756103516,120.487861633301,0.999617993831634,307.5556640625,101.843681335449,0.999975323677063,223.10905456543,95.8524932861328,0.999131441116333,200.255706787109,90.7431259155274,0.995311975479126
2,78.3443756103516,120.487861633301,0.999617993831634,307.5556640625,101.843681335449,0.999975323677063,223.10905456543,95.8524932861328,0.999131441116333,200.255706787109,90.7431259155274,0.995311975479126
3,73.7079238891602,122.660614013672,0.997400343418121,305.654846191406,103.558662414551,0.999147593975067,220.904541015625,94.0986938476562,0.999767899513245,208.19140625,91.8430633544922,0.999564409255981
4,70.7429504394531,121.406837463379,0.999766230583191,300.386047363281,107.432891845703,0.999581098556519,222.167022705078,97.1454772949219,0.998399019241333,210.552093505859,94.0204086303711,0.999793529510498
5,67.9617080688477,121.617301940918,0.999604344367981,295.751434326172,105.85538482666,0.999909579753876,220.975845336914,99.6035308837891,0.994964778423309,216.751327514648,96.2617950439453,0.995303869247436
6,66.4565811157227,119.780158996582,0.999527215957642,290.727935791016,105.04475402832,0.99900871515274,221.693908691406,100.455383300781,0.981232821941376,221.395492553711,97.0248184204102,0.99977171421051
7,66.5402221679688,117.109100341797,0.996467292308807,285.436065673828,104.13835144043,0.999920845031738,220.97412109375,100.952339172363,0.988390803337097,221.747863769531,97.8440399169922,0.999935388565064
8,66.9561767578125,116.916450500488,0.996992349624634,280.533660888672,102.574066162109,0.999346435070038,219.449844360352,100.037406921387,0.986882627010345,220.520370483398,98.5858459472656,0.999783277511597
9,69.0816879272461,112.155128479004,0.999641597270966,274.856811523437,101.918518066406,0.999475359916687,218.196136474609,98.2852249145508,0.986361742019653,216.129440307617,98.0761108398437,0.999845743179321
10,71.2906646728516,109.055404663086,0.998773157596588,270.140655517578,101.597114562988,0.999924302101135,217.759994506836,93.0817489624024,0.998518228530884,211.809280395508,99.6581192016602,0.999960958957672
11,77.0082778930664,106.323783874512,0.999427795410156,265.783905029297,101.792938232422,0.999512732028961,219.690567016602,94.5694580078125,0.998698830604553,208.779815673828,100.091278076172,0.999937951564789
12,78.5627288818359,103.805389404297,0.999195873737335,260.186096191406,100.373878479004,0.996768057346344,223.966400146484,92.2422027587891,0.989331603050232,204.259963989258,99.5732116699219,0.999946296215057
13,89.907844543457,96.236457824707,0.999411761760712,255.207366943359,100.210502624512,0.994595885276794,232.896545410156,92.6164016723633,0.977834403514862,200.964691162109,100.561592102051,0.998971343040466
14,94.2501449584961,95.2911987304688,0.999861419200897,252.039794921875,97.6561584472656,0.999438166618347,240.646133422852,88.6473846435547,0.993150234222412,198.859985351563,100.270034790039,0.999537169933319
15,99.8680038452148,95.3448944091797,0.999845385551452,249.856918334961,94.5028915405274,0.999939262866974,259.319580078125,83.9834594726563,0.998553156852722,195.469528198242,99.422004699707,0.999712407588959
16,106.836769104004,95.3454666137695,0.9997438788414,248.562362670898,96.5228118896484,0.999294877052307,262.432586669922,85.1723785400391,0.999933779239654,191.23828125,101.228034973145,0.999938249588013
