scorer,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker
bodyparts,pupil_top_r,pupil_top_r,pupil_top_r,pupil_right_r,pupil_right_r,pupil_right_r,pupil_bottom_r,pupil_bottom_r,pupil_bottom_r,pupil_left_r,pupil_left_r,pupil_left_r
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,54.397403717041016,40.77008056640625,0.9961946606636048,64.61094665527344,49.21686172485352,0.9991649389266968,56.189735412597656,60.67115783691406,0.9988744258880616,45.0666618347168,50.33091735839844,0.9982726573944092
1,54.397403717041016,40.77008056640625,0.9961946606636048,64.61094665527344,49.21686172485352,0.9991649389266968,56.189735412597656,60.67115783691406,0.9988744258880616,45.0666618347168,50.33091735839844,0.9982726573944092
2,54.397403717041016,40.77008056640625,0.9961946606636048,64.61094665527344,49.21686172485352,0.9991649389266968,56.189735412597656,60.67115783691406,0.9988744258880616,45.0666618347168,50.33091735839844,0.9982726573944092
3,55.12126159667969,41.67463302612305,0.9943532943725586,64.881103515625,49.9590950012207,0.9991874098777772,56.16656112670898,60.13980484008789,0.9992412328720092,46.26158142089844,50.60116195678711,0.9990336298942566
4,55.26178359985352,41.189598083496094,0.999294936656952,64.9334945678711,49.62713241577149,0.9991393089294434,56.51780319213867,59.96568298339844,0.9969027638435364,46.62133026123047,50.49403762817383,0.9999610781669616
5,55.34929656982422,41.170509338378906,0.99915611743927,64.99444580078125,49.55902099609375,0.9942747354507446,56.7484130859375,60.32331085205078,0.9963668584823608,46.72573852539063,50.4015998840332,0.9999330043792723
6,55.31707382202149,42.691497802734375,0.9997377991676332,64.63713073730469,49.9525146484375,0.9996585845947266,56.16143798828125,59.49519729614258,0.9989362359046936,46.81504440307617,50.57578659057617,0.9997979402542114
7,55.36473846435547,42.032833099365234,0.9996770024299622,64.92214965820312,49.652923583984375,0.9989836812019348,56.70587921142578,60.07822799682617,0.9992581605911256,46.69657897949219,50.54656219482422,0.9998313784599304
