scorer,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker,heatmap_mhcrnn_tracker
bodyparts,pupil_top_r,pupil_top_r,pupil_top_r,pupil_right_r,pupil_right_r,pupil_right_r,pupil_bottom_r,pupil_bottom_r,pupil_bottom_r,pupil_left_r,pupil_left_r,pupil_left_r
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,53.70941925048828,40.48515701293945,0.997541606426239,64.51615142822266,50.09455108642578,0.998372495174408,54.73548889160156,59.79575347900391,0.9996368885040284,43.63177108764648,50.64337921142578,0.9997017979621888
1,53.70941925048828,40.48515701293945,0.997541606426239,64.51615142822266,50.09455108642578,0.998372495174408,54.73548889160156,59.79575347900391,0.9996368885040284,43.63177108764648,50.64337921142578,0.9997017979621888
2,53.70941925048828,40.48515701293945,0.997541606426239,64.51615142822266,50.09455108642578,0.998372495174408,54.73548889160156,59.79575347900391,0.9996368885040284,43.63177108764648,50.64337921142578,0.9997017979621888
3,53.7295150756836,40.45847702026367,0.9977793097496032,64.4620361328125,50.5963134765625,0.9998183846473694,55.36528778076172,59.80287170410156,0.9998880624771118,43.67781066894531,50.78238296508789,0.9993664026260376
4,54.100616455078125,41.25738906860352,0.9968597888946532,64.5973129272461,50.07255554199219,0.998553991317749,55.39761352539063,59.92477416992188,0.9995772838592528,44.4455451965332,50.85934829711914,0.9995176196098328
5,54.42131042480469,41.364376068115234,0.9986413717269896,64.57514190673828,50.17645263671875,0.9974699020385742,55.22130584716797,59.72984313964844,0.9964579343795776,44.41109848022461,50.82372283935547,0.999561369419098
6,54.749881744384766,41.84834289550781,0.999014973640442,64.5273208618164,50.2763671875,0.9980721473693848,55.86306381225586,59.51191711425781,0.9983869194984436,45.076759338378906,50.77637481689453,0.9996820092201232
7,55.20340347290039,42.12906646728516,0.9992374181747437,64.46118927001953,50.58235549926758,0.9998195767402648,56.020503997802734,59.31977081298828,0.9996340274810792,45.85619735717773,50.8715934753418,0.9985144138336182
